"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00417588","RICHARDSON, TX US","2023-04-08","0.00","73","54"
"USC00417588","RICHARDSON, TX US","2023-04-09","0.02","73","51"
"USC00417588","RICHARDSON, TX US","2023-04-10","0.00","73","56"
"USC00417588","RICHARDSON, TX US","2023-04-11","0.00","76","51"
"USC00417588","RICHARDSON, TX US","2023-04-12","0.00","77","51"
"USC00417588","RICHARDSON, TX US","2023-04-13","0.00","79","55"
"USC00417588","RICHARDSON, TX US","2023-04-14","0.00","78","65"
"USC00417588","RICHARDSON, TX US","2023-04-15","0.00","79","57"
"USC00417588","RICHARDSON, TX US","2023-04-16","0.00","71","47"
"USC00417588","RICHARDSON, TX US","2023-04-17","0.00","79","47"
"USC00417588","RICHARDSON, TX US","2023-04-18","0.00","72","62"
"USC00417588","RICHARDSON, TX US","2023-04-19","0.00","82","67"
"USC00417588","RICHARDSON, TX US","2023-04-20","1.00","74","60"
"USC00417588","RICHARDSON, TX US","2023-04-21","0.00","75","55"
"USC00417588","RICHARDSON, TX US","2023-04-22","0.00","75","51"
"USC00417588","RICHARDSON, TX US","2023-04-23","0.03","56","45"
"USC00417588","RICHARDSON, TX US","2023-04-24","0.00","66","50"
"USC00417588","RICHARDSON, TX US","2023-04-25","0.02","70","57"
"USC00417588","RICHARDSON, TX US","2023-04-26","0.70","60","53"
"USC00417588","RICHARDSON, TX US","2023-04-27","0.01","67","53"
"USC00417588","RICHARDSON, TX US","2023-04-28","0.42","73","50"
"USC00417588","RICHARDSON, TX US","2023-04-29","0.00","69","52"
"USC00417588","RICHARDSON, TX US","2023-04-30","0.00","79","56"
"USC00417588","RICHARDSON, TX US","2023-05-01","0.00","75","55"
"USC00417588","RICHARDSON, TX US","2023-05-02","0.00","80","53"
"USC00417588","RICHARDSON, TX US","2023-05-03","0.00","80","63"
"USC00417588","RICHARDSON, TX US","2023-05-04","0.00","81","62"
"USC00417588","RICHARDSON, TX US","2023-05-05","0.00","93","68"
"USC00417588","RICHARDSON, TX US","2023-05-06","0.41","86","66"
"USC00417588","RICHARDSON, TX US","2023-05-07","0.00","85","66"
"USC00417588","RICHARDSON, TX US","2023-05-08","0.03","86","70"
"USC00417588","RICHARDSON, TX US","2023-05-09","0.03","83","68"
"USC00417588","RICHARDSON, TX US","2023-05-10","0.05","75","66"
"USC00417588","RICHARDSON, TX US","2023-05-11","0.02","86","65"
"USC00417588","RICHARDSON, TX US","2023-05-12","0.00","87","75"
"USC00417588","RICHARDSON, TX US","2023-05-13","0.00","86","69"
"USC00417588","RICHARDSON, TX US","2023-05-14","0.55","74","69"
"USC00417588","RICHARDSON, TX US","2023-05-15","1.00","84","66"
"USC00417588","RICHARDSON, TX US","2023-05-16","0.00","76","63"
"USC00417588","RICHARDSON, TX US","2023-05-17","0.00","82","60"
"USC00417588","RICHARDSON, TX US","2023-05-18","0.00","86","68"
"USC00417588","RICHARDSON, TX US","2023-05-19","0.14","92","72"
"USC00417588","RICHARDSON, TX US","2023-05-20","0.00","92","51"
"USC00417588","RICHARDSON, TX US","2023-05-21","0.00","75","59"
"USC00417588","RICHARDSON, TX US","2023-05-22","0.00","82","61"
"USC00417588","RICHARDSON, TX US","2023-05-23","0.00","85","66"
"USC00417588","RICHARDSON, TX US","2023-05-24","0.00","86","68"
"USC00417588","RICHARDSON, TX US","2023-05-25","0.00","83","65"
"USC00417588","RICHARDSON, TX US","2023-05-26","0.00","87","67"
"USC00417588","RICHARDSON, TX US","2023-05-27","0.00","82","70"
"USC00417588","RICHARDSON, TX US","2023-05-28","0.00","87","68"
"USC00417588","RICHARDSON, TX US","2023-05-29","0.00","90","67"
"USC00417588","RICHARDSON, TX US","2023-05-30","0.26","86","66"
"USC00417588","RICHARDSON, TX US","2023-05-31","0.00",,
"USC00417588","RICHARDSON, TX US","2023-06-01","0.00","89","71"
"USC00417588","RICHARDSON, TX US","2023-06-02","0.00","90","70"
"USC00417588","RICHARDSON, TX US","2023-06-03","0.00","91","67"
"USC00417588","RICHARDSON, TX US","2023-06-04","0.03","87","66"
"USC00417588","RICHARDSON, TX US","2023-06-05","0.00","85","65"
"USC00417588","RICHARDSON, TX US","2023-06-06","0.36","89","68"
"USC00417588","RICHARDSON, TX US","2023-06-07","0.00","91","67"
"USC00417588","RICHARDSON, TX US","2023-06-08","0.00","92","68"
"USC00417588","RICHARDSON, TX US","2023-06-09","0.00","95","70"
"USC00417588","RICHARDSON, TX US","2023-06-10","0.00","92","74"
"USC00417588","RICHARDSON, TX US","2023-06-11","0.04","97","72"
"USC00417588","RICHARDSON, TX US","2023-06-12","0.00","87","69"
"USC00417588","RICHARDSON, TX US","2023-06-13","0.10","77","67"
"USC00417588","RICHARDSON, TX US","2023-06-14","0.00","89","74"
"USC00417588","RICHARDSON, TX US","2023-06-15","0.00","94","72"
"USC00417588","RICHARDSON, TX US","2023-06-16","0.00","95","68"
"USC00417588","RICHARDSON, TX US","2023-06-17","0.00","95","74"
"USC00417588","RICHARDSON, TX US","2023-06-18","0.00","91","71"
"USC00417588","RICHARDSON, TX US","2023-06-19","0.00","97","80"
"USC00417588","RICHARDSON, TX US","2023-06-20","0.00","98","81"
"USC00417588","RICHARDSON, TX US","2023-06-21","0.26","98","78"
"USC00417588","RICHARDSON, TX US","2023-06-22","0.00","91","76"
"USC00417588","RICHARDSON, TX US","2023-06-23","0.00","92","76"
"USC00417588","RICHARDSON, TX US","2023-06-24","0.00","97","75"
"USC00417588","RICHARDSON, TX US","2023-06-25","0.00","99","79"
"USC00417588","RICHARDSON, TX US","2023-06-26","0.00","98","80"
"USC00417588","RICHARDSON, TX US","2023-06-27","0.00","101","79"
"USC00417588","RICHARDSON, TX US","2023-06-28","0.00","97","78"
"USC00417588","RICHARDSON, TX US","2023-06-29","0.00","99","80"
"USC00417588","RICHARDSON, TX US","2023-06-30","0.00","96","80"
"USC00417588","RICHARDSON, TX US","2023-07-01","0.00","96","86"
"USC00417588","RICHARDSON, TX US","2023-07-02","0.00","89","79"
"USC00417588","RICHARDSON, TX US","2023-07-03","0.00","92","74"
"USC00417588","RICHARDSON, TX US","2023-07-04","0.02","99","72"
"USC00417588","RICHARDSON, TX US","2023-07-05","0.00","96","73"
"USC00417588","RICHARDSON, TX US","2023-07-06","0.00","97","79"
"USC00417588","RICHARDSON, TX US","2023-07-07","0.60","96","76"
"USC00417588","RICHARDSON, TX US","2023-07-08","0.00","94","75"
"USC00417588","RICHARDSON, TX US","2023-07-09","0.77","87","72"
"USC00417588","RICHARDSON, TX US","2023-07-10","0.35","94","74"
"USC00417588","RICHARDSON, TX US","2023-07-11","0.01","92","74"
"USC00417588","RICHARDSON, TX US","2023-07-12","0.00","102","79"
"USC00417588","RICHARDSON, TX US","2023-07-13","0.00","100","81"
"USC00417588","RICHARDSON, TX US","2023-07-14","0.00","99","83"
"USC00417588","RICHARDSON, TX US","2023-07-15","0.00","101","81"
"USC00417588","RICHARDSON, TX US","2023-07-16","1.41","88","72"
"USC00417588","RICHARDSON, TX US","2023-07-17","0.00","103","74"
"USC00417588","RICHARDSON, TX US","2023-07-18","0.00","105","83"
"USC00417588","RICHARDSON, TX US","2023-07-19","0.00","103","80"
"USC00417588","RICHARDSON, TX US","2023-07-20","0.00","103","80"
"USC00417588","RICHARDSON, TX US","2023-07-21","0.00","100","82"
"USC00417588","RICHARDSON, TX US","2023-07-22","0.00","100","82"
"USC00417588","RICHARDSON, TX US","2023-07-23","0.00","96","69"
"USC00417588","RICHARDSON, TX US","2023-07-24","0.00","100","75"
"USC00417588","RICHARDSON, TX US","2023-07-25","0.00","102","78"
"USC00417588","RICHARDSON, TX US","2023-07-26","0.00","103","82"
"USC00417588","RICHARDSON, TX US","2023-07-27","0.00","91","76"
"USC00417588","RICHARDSON, TX US","2023-07-28","0.00","99","81"
"USC00417588","RICHARDSON, TX US","2023-07-29","0.00","100","81"
"USC00417588","RICHARDSON, TX US","2023-07-30","0.00","102","77"
"USC00417588","RICHARDSON, TX US","2023-07-31","0.00","104","79"
"USC00417588","RICHARDSON, TX US","2023-08-01","0.00","105","81"
"USC00417588","RICHARDSON, TX US","2023-08-02","0.00","105","82"
"USC00417588","RICHARDSON, TX US","2023-08-03","0.00","103","85"
"USC00417588","RICHARDSON, TX US","2023-08-04","0.00","104","84"
"USC00417588","RICHARDSON, TX US","2023-08-05","0.00","104","84"
"USC00417588","RICHARDSON, TX US","2023-08-06","0.00","102","84"
"USC00417588","RICHARDSON, TX US","2023-08-07","0.00","102","85"
"USC00417588","RICHARDSON, TX US","2023-08-08","0.00","99","84"
"USC00417588","RICHARDSON, TX US","2023-08-09","0.00","105","82"
"USC00417588","RICHARDSON, TX US","2023-08-10","0.00","106","84"
"USC00417588","RICHARDSON, TX US","2023-08-11","0.00","104","83"
"USC00417588","RICHARDSON, TX US","2023-08-12","0.00","105","84"
"USC00417588","RICHARDSON, TX US","2023-08-13","0.00","104","83"
"USC00417588","RICHARDSON, TX US","2023-08-14","0.00","97","81"
"USC00417588","RICHARDSON, TX US","2023-08-15","0.00","90","76"
"USC00417588","RICHARDSON, TX US","2023-08-16","0.00","94","68"
"USC00417588","RICHARDSON, TX US","2023-08-17","0.00","108","74"
"USC00417588","RICHARDSON, TX US","2023-08-18","0.00","108","81"
"USC00417588","RICHARDSON, TX US","2023-08-19","0.00","108","81"
"USC00417588","RICHARDSON, TX US","2023-08-20","0.00","104","84"
"USC00417588","RICHARDSON, TX US","2023-08-21","0.00","107","81"
"USC00417588","RICHARDSON, TX US","2023-08-22","0.00","102","82"
"USC00417588","RICHARDSON, TX US","2023-08-23","0.00","102","84"
"USC00417588","RICHARDSON, TX US","2023-08-24","0.12","104","84"
"USC00417588","RICHARDSON, TX US","2023-08-25","0.00","106","77"
"USC00417588","RICHARDSON, TX US","2023-08-26","0.00","107","90"
"USC00417588","RICHARDSON, TX US","2023-08-27","0.00","100","83"
"USC00417588","RICHARDSON, TX US","2023-08-28","0.00","92","76"
"USC00417588","RICHARDSON, TX US","2023-08-29","0.00","95","74"
"USC00417588","RICHARDSON, TX US","2023-08-30","0.00","95","77"
"USC00417588","RICHARDSON, TX US","2023-08-31","0.00","97","73"
"USC00417588","RICHARDSON, TX US","2023-09-01","0.00","95","75"
"USC00417588","RICHARDSON, TX US","2023-09-02","0.00","96","70"
"USC00417588","RICHARDSON, TX US","2023-09-03","0.04","97","72"
"USC00417588","RICHARDSON, TX US","2023-09-04","0.00","96","78"
"USC00417588","RICHARDSON, TX US","2023-09-05","0.00","101","79"
"USC00417588","RICHARDSON, TX US","2023-09-06","0.00","102","81"
"USC00417588","RICHARDSON, TX US","2023-09-07","0.00","105","79"
"USC00417588","RICHARDSON, TX US","2023-09-08","0.20","107","83"
"USC00417588","RICHARDSON, TX US","2023-09-09","0.00","95","74"
"USC00417588","RICHARDSON, TX US","2023-09-10","0.00","94","70"
"USC00417588","RICHARDSON, TX US","2023-09-11","0.00","88","72"
"USC00417588","RICHARDSON, TX US","2023-09-12","0.04","81","69"
"USC00417588","RICHARDSON, TX US","2023-09-13","0.10","81","69"
"USC00417588","RICHARDSON, TX US","2023-09-14","0.30","75","69"
"USC00417588","RICHARDSON, TX US","2023-09-15","0.00","82","67"
"USC00417588","RICHARDSON, TX US","2023-09-16","0.01","86","67"
"USC00417588","RICHARDSON, TX US","2023-09-17","0.20","90","66"
"USC00417588","RICHARDSON, TX US","2023-09-18","0.00","92","63"
"USC00417588","RICHARDSON, TX US","2023-09-19","0.03","92","72"
"USC00417588","RICHARDSON, TX US","2023-09-20","0.10","91","68"
"USC00417588","RICHARDSON, TX US","2023-09-21","0.00","93","75"
"USC00417588","RICHARDSON, TX US","2023-09-22","0.00","93","76"
"USC00417588","RICHARDSON, TX US","2023-09-23","0.00","98","75"
"USC00417588","RICHARDSON, TX US","2023-09-24","0.20","99","74"
"USC00417588","RICHARDSON, TX US","2023-09-25","0.21","90","71"
"USC00417588","RICHARDSON, TX US","2023-09-26","0.00","93","69"
"USC00417588","RICHARDSON, TX US","2023-09-27","0.14","94","69"
"USC00417588","RICHARDSON, TX US","2023-09-28","0.00","95","71"
"USC00417588","RICHARDSON, TX US","2023-09-29","0.00","95","81"
"USC00417588","RICHARDSON, TX US","2023-09-30","0.00","93","71"
"USC00417588","RICHARDSON, TX US","2023-10-01","0.00","93","67"
"USC00417588","RICHARDSON, TX US","2023-10-02","0.00","90","67"
"USC00417588","RICHARDSON, TX US","2023-10-03","0.00","89","69"
"USC00417588","RICHARDSON, TX US","2023-10-04","2.30","92","69"
"USC00417588","RICHARDSON, TX US","2023-10-05","0.11","81","68"
"USC00417588","RICHARDSON, TX US","2023-10-06","0.00","86","62"
"USC00417588","RICHARDSON, TX US","2023-10-07","0.00","68","53"
"USC00417588","RICHARDSON, TX US","2023-10-08","0.00","77","49"
"USC00417588","RICHARDSON, TX US","2023-10-09","0.00","87","60"
"USC00417588","RICHARDSON, TX US","2023-10-10","0.00","87","61"
"USC00417588","RICHARDSON, TX US","2023-10-11","0.00","75","64"
"USC00417588","RICHARDSON, TX US","2023-10-12","0.00","75","62"
"USC00417588","RICHARDSON, TX US","2023-10-13","0.00","78","66"
"USC00417588","RICHARDSON, TX US","2023-10-14","0.00","69","54"
"USC00417588","RICHARDSON, TX US","2023-10-15","0.00","65","51"
"USC00417588","RICHARDSON, TX US","2023-10-16","0.00","65","47"
"USC00417588","RICHARDSON, TX US","2023-10-17","0.00","72","44"
"USC00417588","RICHARDSON, TX US","2023-10-18","0.00","80","53"
"USC00417588","RICHARDSON, TX US","2023-10-19","0.00","84","54"
"USC00417588","RICHARDSON, TX US","2023-10-20","0.00","89","62"
"USC00417588","RICHARDSON, TX US","2023-10-21","0.00","89","61"
"USC00417588","RICHARDSON, TX US","2023-10-22","0.00","82","63"
"USC00417588","RICHARDSON, TX US","2023-10-23","0.01","76","70"
"USC00417588","RICHARDSON, TX US","2023-10-24","0.90","73","70"
"USC00417588","RICHARDSON, TX US","2023-10-25","0.69","79","62"
"USC00417588","RICHARDSON, TX US","2023-10-26","2.00","80","67"
"USC00417588","RICHARDSON, TX US","2023-10-27","0.01","86","63"
"USC00417588","RICHARDSON, TX US","2023-10-28","1.84","64","56"
"USC00417588","RICHARDSON, TX US","2023-10-29","0.08","57","39"
"USC00417588","RICHARDSON, TX US","2023-10-30","0.52","48","36"
"USC00417588","RICHARDSON, TX US","2023-10-31","0.00","59","34"
"USC00417588","RICHARDSON, TX US","2023-11-01","0.00","55","33"
"USC00417588","RICHARDSON, TX US","2023-11-02","0.00","62","33"
"USC00417588","RICHARDSON, TX US","2023-11-03","0.00","71","45"
"USC00417588","RICHARDSON, TX US","2023-11-04","0.00","72","53"
"USC00417588","RICHARDSON, TX US","2023-11-05","0.00","78","59"
"USC00417588","RICHARDSON, TX US","2023-11-06","0.00","80","63"
"USC00417588","RICHARDSON, TX US","2023-11-07","0.00","81","62"
"USC00417588","RICHARDSON, TX US","2023-11-08","0.00","84","66"
"USC00417588","RICHARDSON, TX US","2023-11-09","0.35","73","51"
"USC00417588","RICHARDSON, TX US","2023-11-10","0.01","73","51"
"USC00417588","RICHARDSON, TX US","2023-11-11","0.00","63","52"
"USC00417588","RICHARDSON, TX US","2023-11-12","0.00","63","49"
"USC00417588","RICHARDSON, TX US","2023-11-13","0.00","63","50"
"USC00417588","RICHARDSON, TX US","2023-11-14","0.00","69","50"
"USC00417588","RICHARDSON, TX US","2023-11-15","0.00","71","47"
"USC00417588","RICHARDSON, TX US","2023-11-16","0.00","61","51"
"USC00417588","RICHARDSON, TX US","2023-11-17","0.00","60","56"
"USC00417588","RICHARDSON, TX US","2023-11-18","0.00","72","57"
"USC00417588","RICHARDSON, TX US","2023-11-19","0.04","63","53"
"USC00417588","RICHARDSON, TX US","2023-11-20","0.00","74","53"
"USC00417588","RICHARDSON, TX US","2023-11-21","0.00","58","45"
"USC00417588","RICHARDSON, TX US","2023-11-22","0.00","61","38"
"USC00417588","RICHARDSON, TX US","2023-11-23","0.00","58","40"
"USC00417588","RICHARDSON, TX US","2023-11-24","0.00","62","39"
"USC00417588","RICHARDSON, TX US","2023-11-25","0.14","61","41"
"USC00417588","RICHARDSON, TX US","2023-11-26","0.01","51","34"
"USC00417588","RICHARDSON, TX US","2023-11-27","0.00","52","30"
"USC00417588","RICHARDSON, TX US","2023-11-28","0.00","59","36"
"USC00417588","RICHARDSON, TX US","2023-11-29","0.00","64","40"
"USC00417588","RICHARDSON, TX US","2023-11-30","0.32","62","53"
"USC00417588","RICHARDSON, TX US","2023-12-01","0.00","60","43"
"USC00417588","RICHARDSON, TX US","2023-12-02","0.00","64","40"
"USC00417588","RICHARDSON, TX US","2023-12-03","0.01","71","42"
"USC00417588","RICHARDSON, TX US","2023-12-04","0.00","63","43"
"USC00417588","RICHARDSON, TX US","2023-12-05","0.00","69","39"
"USC00417588","RICHARDSON, TX US","2023-12-06","0.00","63","43"
"USC00417588","RICHARDSON, TX US","2023-12-07","0.00","69","46"
"USC00417588","RICHARDSON, TX US","2023-12-08","0.00","77","62"
"USC00417588","RICHARDSON, TX US","2023-12-09","0.00","65","46"
"USC00417588","RICHARDSON, TX US","2023-12-10","0.00","52","35"
"USC00417588","RICHARDSON, TX US","2023-12-11","0.00","63","33"
"USC00417588","RICHARDSON, TX US","2023-12-12","0.00","63","33"
"USC00417588","RICHARDSON, TX US","2023-12-13","0.00","61","45"
"USC00417588","RICHARDSON, TX US","2023-12-14","0.00","63","44"
"USC00417588","RICHARDSON, TX US","2023-12-15","0.65","58","46"
"USC00417588","RICHARDSON, TX US","2023-12-16","0.00","57","40"
"USC00417588","RICHARDSON, TX US","2023-12-17","0.01","68","35"
"USC00417588","RICHARDSON, TX US","2023-12-18","0.00","61","42"
"USC00417588","RICHARDSON, TX US","2023-12-19","0.00","61","35"
"USC00417588","RICHARDSON, TX US","2023-12-20","0.00","64","45"
"USC00417588","RICHARDSON, TX US","2023-12-21","0.71","59","55"
"USC00417588","RICHARDSON, TX US","2023-12-22","0.31","67","55"
"USC00417588","RICHARDSON, TX US","2023-12-23","0.23","63","58"
"USC00417588","RICHARDSON, TX US","2023-12-24","0.02","63","35"
"USC00417588","RICHARDSON, TX US","2023-12-25","0.03","49","35"
"USC00417588","RICHARDSON, TX US","2023-12-26","0.00","89","35"
"USC00417588","RICHARDSON, TX US","2023-12-27","0.00","74","38"
"USC00417588","RICHARDSON, TX US","2023-12-28","0.00","49","34"
"USC00417588","RICHARDSON, TX US","2023-12-29","0.00","54","32"
"USC00417588","RICHARDSON, TX US","2023-12-30","0.00","63","32"
"USC00417588","RICHARDSON, TX US","2023-12-31","0.00","64","38"
"USC00417588","RICHARDSON, TX US","2024-01-01","0.00","47","31"
"USC00417588","RICHARDSON, TX US","2024-01-02","0.23","47","31"
"USC00417588","RICHARDSON, TX US","2024-01-03","0.00","56","31"
"USC00417588","RICHARDSON, TX US","2024-01-04","0.10","57","36"
"USC00417588","RICHARDSON, TX US","2024-01-05","0.40","49","42"
"USC00417588","RICHARDSON, TX US","2024-01-06","0.00","49","40"
"USC00417588","RICHARDSON, TX US","2024-01-07","0.01","59","32"
"USC00417588","RICHARDSON, TX US","2024-01-08","1.00","55","39"
"USC00417588","RICHARDSON, TX US","2024-01-09","0.00","47","32"
"USC00417588","RICHARDSON, TX US","2024-01-10","0.00","65","32"
"USC00417588","RICHARDSON, TX US","2024-01-11","0.00","69","32"
"USC00417588","RICHARDSON, TX US","2024-01-12","0.20","62","27"
"USC00417588","RICHARDSON, TX US","2024-01-13","0.00","62","23"
"USC00417588","RICHARDSON, TX US","2024-01-14","0.01","32","10"
"USC00417588","RICHARDSON, TX US","2024-01-15","0.00","24","6"
"USC00417588","RICHARDSON, TX US","2024-01-16","0.00","26","9"
"USC00417588","RICHARDSON, TX US","2024-01-17","0.00","41","15"
"USC00417588","RICHARDSON, TX US","2024-01-18","0.00","58","36"
"USC00417588","RICHARDSON, TX US","2024-01-19","0.00","45","26"
"USC00417588","RICHARDSON, TX US","2024-01-20","0.00","36","18"
"USC00417588","RICHARDSON, TX US","2024-01-21","0.01","37","29"
"USC00417588","RICHARDSON, TX US","2024-01-22","1.00","42","31"
"USC00417588","RICHARDSON, TX US","2024-01-23","1.00","49","31"
"USC00417588","RICHARDSON, TX US","2024-01-24","0.03","51","31"
"USC00417588","RICHARDSON, TX US","2024-01-25","0.00","51","47"
"USC00417588","RICHARDSON, TX US","2024-01-26","0.13","53","46"
"USC00417588","RICHARDSON, TX US","2024-01-27","0.40","53","37"
"USC00417588","RICHARDSON, TX US","2024-01-28","0.01","60","33"
"USC00417588","RICHARDSON, TX US","2024-01-29","0.00","75","45"
"USC00417588","RICHARDSON, TX US","2024-01-30","0.00","75","48"
"USC00417588","RICHARDSON, TX US","2024-01-31","0.00","75","44"
"USC00417588","RICHARDSON, TX US","2024-02-01","0.00","71","48"
"USC00417588","RICHARDSON, TX US","2024-02-02","0.10","71","48"
"USC00417588","RICHARDSON, TX US","2024-02-03","0.75","65","52"
"USC00417588","RICHARDSON, TX US","2024-02-04","0.04","62","48"
"USC00417588","RICHARDSON, TX US","2024-02-05","0.02","62","46"
"USC00417588","RICHARDSON, TX US","2024-02-06","0.00","67","49"
"USC00417588","RICHARDSON, TX US","2024-02-07","0.01","67","49"
"USC00417588","RICHARDSON, TX US","2024-02-08","0.01","69","53"
"USC00417588","RICHARDSON, TX US","2024-02-09","0.00","71","50"
"USC00417588","RICHARDSON, TX US","2024-02-10","0.33","58","50"
"USC00417588","RICHARDSON, TX US","2024-02-11","0.47","51","40"
"USC00417588","RICHARDSON, TX US","2024-02-12","0.00","54","37"
"USC00417588","RICHARDSON, TX US","2024-02-13","0.01","63","33"
"USC00417588","RICHARDSON, TX US","2024-02-14","0.00","66","44"
"USC00417588","RICHARDSON, TX US","2024-02-15","0.00","69","44"
"USC00417588","RICHARDSON, TX US","2024-02-16","0.00","70","40"
"USC00417588","RICHARDSON, TX US","2024-02-17","0.00","43","32"
"USC00417588","RICHARDSON, TX US","2024-02-18","0.00","52","26"
"USC00417588","RICHARDSON, TX US","2024-02-19","0.00","66","40"
"USC00417588","RICHARDSON, TX US","2024-02-20","0.00","79","41"
"USC00417588","RICHARDSON, TX US","2024-02-21","0.00","79","56"
"USC00417588","RICHARDSON, TX US","2024-02-22","0.00","79","62"
"USC00417588","RICHARDSON, TX US","2024-02-23","0.00","71","52"
"USC00417588","RICHARDSON, TX US","2024-02-24","0.00","76","47"
"USC00417588","RICHARDSON, TX US","2024-02-25","0.00","82","56"
"USC00417588","RICHARDSON, TX US","2024-02-26","0.00","91","59"
"USC00417588","RICHARDSON, TX US","2024-02-27","0.00","77","66"
"USC00417588","RICHARDSON, TX US","2024-02-28","0.00","72","38"
"USC00417588","RICHARDSON, TX US","2024-02-29","0.09","52","40"
"USC00417588","RICHARDSON, TX US","2024-03-01","0.00","66","41"
"USC00417588","RICHARDSON, TX US","2024-03-02","0.00","81","50"
"USC00417588","RICHARDSON, TX US","2024-03-03","0.00","79","60"
"USC00417588","RICHARDSON, TX US","2024-03-04","0.00","81","66"
"USC00417588","RICHARDSON, TX US","2024-03-05","0.00","81","60"
"USC00417588","RICHARDSON, TX US","2024-03-06","0.01","74","52"
"USC00417588","RICHARDSON, TX US","2024-03-07","1.50","70","58"
"USC00417588","RICHARDSON, TX US","2024-03-08","0.50","69","43"
"USC00417588","RICHARDSON, TX US","2024-03-09","0.00","58","41"
"USC00417588","RICHARDSON, TX US","2024-03-10","0.00","64","38"
"USC00417588","RICHARDSON, TX US","2024-03-11","0.02","69","46"
"USC00417588","RICHARDSON, TX US","2024-03-12","0.00","73","53"
"USC00417588","RICHARDSON, TX US","2024-03-13","0.00","79","62"
"USC00417588","RICHARDSON, TX US","2024-03-14","0.00","78","69"
"USC00417588","RICHARDSON, TX US","2024-03-15","0.50","70","55"
"USC00417588","RICHARDSON, TX US","2024-03-16","1.26","61","55"
"USC00417588","RICHARDSON, TX US","2024-03-17","0.02","66","55"
"USC00417588","RICHARDSON, TX US","2024-03-18","0.00","57","45"
"USC00417588","RICHARDSON, TX US","2024-03-19","0.00","67","36"
"USC00417588","RICHARDSON, TX US","2024-03-20","0.00","73","51"
"USC00417588","RICHARDSON, TX US","2024-03-21","1.80","65","52"
"USC00417588","RICHARDSON, TX US","2024-03-22","0.00","68","53"
"USC00417588","RICHARDSON, TX US","2024-03-23","0.00","67","43"
"USC00417588","RICHARDSON, TX US","2024-03-24","0.00","67","46"
"USC00417588","RICHARDSON, TX US","2024-03-25","1.30","72","49"
"USC00417588","RICHARDSON, TX US","2024-03-26","0.00","58","38"
"USC00417588","RICHARDSON, TX US","2024-03-27","0.00","65","43"
"USC00417588","RICHARDSON, TX US","2024-03-28","0.00","72","42"
"USC00417588","RICHARDSON, TX US","2024-03-29","0.00","76","57"
"USC00417588","RICHARDSON, TX US","2024-03-30","0.00","76","62"
"USC00417588","RICHARDSON, TX US","2024-03-31","0.00","76","62"
"USC00417588","RICHARDSON, TX US","2024-04-01","0.30","79","66"
"USC00417588","RICHARDSON, TX US","2024-04-02","0.00","79","54"
"USC00417588","RICHARDSON, TX US","2024-04-03","0.00","71","49"
"USC00417588","RICHARDSON, TX US","2024-04-04","0.00","83","46"
"USC00417588","RICHARDSON, TX US","2024-04-05","0.00","84","56"
"USC00417588","RICHARDSON, TX US","2024-04-06","0.00","75","62"
"USC00417588","RICHARDSON, TX US","2024-04-07","0.00","78","60"
"USC00417588","RICHARDSON, TX US","2024-04-08","0.03","81","57"
"USC00417588","RICHARDSON, TX US","2024-04-09","1.32","67","59"
"USC00417588","RICHARDSON, TX US","2024-04-10","0.20","64","55"
"USC00417588","RICHARDSON, TX US","2024-04-11","0.00","71","49"
"USC00417588","RICHARDSON, TX US","2024-04-12","0.00","78","49"
"USC00417588","RICHARDSON, TX US","2024-04-13","0.00","81","60"
"USC00417588","RICHARDSON, TX US","2024-04-14","0.00","80","63"
"USC00417588","RICHARDSON, TX US","2024-04-15","0.00","76","68"
"USC00417588","RICHARDSON, TX US","2024-04-16","0.05","85","73"
"USC00417588","RICHARDSON, TX US","2024-04-17","0.00","84","69"
"USC00417588","RICHARDSON, TX US","2024-04-18","0.00","85","61"
"USC00417588","RICHARDSON, TX US","2024-04-19","0.00","70","61"
"USC00417588","RICHARDSON, TX US","2024-04-20","2.25","70","48"
"USC00417588","RICHARDSON, TX US","2024-04-21","0.00","64","49"
"USC00417588","RICHARDSON, TX US","2024-04-22","0.00","70","43"
"USC00417588","RICHARDSON, TX US","2024-04-23","0.00","75","55"
"USC00417588","RICHARDSON, TX US","2024-04-24","0.00","83","65"
"USC00417588","RICHARDSON, TX US","2024-04-25","0.00","77","68"
"USC00417588","RICHARDSON, TX US","2024-04-26","0.18","74","68"
"USC00417588","RICHARDSON, TX US","2024-04-27","0.01","81","70"
"USC00417588","RICHARDSON, TX US","2024-04-28","2.11","81","61"
"USC00417588","RICHARDSON, TX US","2024-04-29","0.04","83","61"
"USC00417588","RICHARDSON, TX US","2024-04-30","0.00","83","65"
"USC00417588","RICHARDSON, TX US","2024-05-01","0.00","83","65"
"USC00417588","RICHARDSON, TX US","2024-05-02","1.06","82","64"
"USC00417588","RICHARDSON, TX US","2024-05-03","0.00","83","68"
"USC00417588","RICHARDSON, TX US","2024-05-04","0.38","82","66"
"USC00417588","RICHARDSON, TX US","2024-05-05","2.67","81","64"
"USC00417588","RICHARDSON, TX US","2024-05-06","0.00","82","70"
"USC00417588","RICHARDSON, TX US","2024-05-07","0.00","91","73"
"USC00417588","RICHARDSON, TX US","2024-05-08","0.00","93","79"
"USC00417588","RICHARDSON, TX US","2024-05-09","0.00","82","64"
"USC00417588","RICHARDSON, TX US","2024-05-10","0.00","82","64"
